,0
2913,accord director paul soriano  wife  toni gonzaga  abl withdraw support uniteam tandem led presidenti candid bongbong marco run mate sara duterte carpio 
2914,leni  presid
2915,leni  presid bbmsara
2916,leni  presid true
2917,former child awra awra briguela question rapper andrew e   campaign jingl presidenti bet bongbong marco run mate mayor sara duterte carpio  banong pilipinas  bagong mukha  marcos  dutert hahaha   awra wrote twitter 
2918,remix  corni  we noth presid long bbm sara duterte 
2919,intern recognit sara dutert awarded 
2920,president  bongbong marcosvp  sara dutertesenators   mark villar  salvador panelo  rodant marcoleta  harri roque  larri gadon  robin padilla  greco belgica  manni pinol  gibo teodoro   astra pimentel   gingo honasan   guillermo eleazar
2921,vp inday sara duterte 
2922,three ayyyy  
2923,three hahaha 
2924,mindaysara oy confirm mother said say thatgay foolishpoor leni
2925,i  presid
2926,mindaysara imit mother gay ignor oh that  right
2927,three nanay see hahahaikaw person gave ganyan   
2928,mindaysara hala court order mom  gay foolish said right
2929,i  presid
2930,ridthallod repeat
2931,yikes 
2932,ridtallod nga bakang gang mammang daw daw nya    nakkuuuuuuu    
2933,mindaysara really satisfi side mother fool happi satisfi call mother gay ignor point
2934,let award speak magaling  leni receiv awards  babym receiv court orders 
2935,i  presid oh gad
2936,mindaysara even believ pnp count ralli maybein npa believ
2937,hahahahah    
2938,ridtallod lest alam daw daw gaga niyang nanay hoooyyy wag ka ganyan  
2939,ridthallod garbage  garbag garbat like habit then 
2940,i  presid hahahavel
2941,mindaysara ye he ll say he  good etc bank sh look like fool gaga gaga     realli leni
2942,dallond cpp npaka b 
2943,i  presid hehehh
2944,mindaysara mom lenlen gaga ignorant now trust   seriou leni    right     thank
2945,dallond hahaha   lenlen lenlen balit kil sinsabsasab bade leenlen mangmang 
2946,aysara gay  way happi thought suppress andyour kind spread here it satisfi call fool realli know ei read can t it  still fun 
2947,mindaysara hala mother enjoy lenlen  foul exagger leni
2948,mindaysara ladi si leni jerk leni seem fool foolish hala bad 
2949,dallond i m npa b bas 
2950,mindaysara encourag withdraw candid rallyof despit mother gagal foolish again hoooy wag ganon
2951,leni  presid
2952,three hahaha i m sure true 
2953,dallond npa if dah i m sure
2954,i  presid
2955,mindaysara place happi thought good vibe    adik tong gay na mother fool     leni fool    
2956,ridtallod oo eh caught dilawan
2957,
2958,three hahaha sourc gurl ay insignificant parang ikaw 
2959,three hehehey enjoy home   
2960,three hikhikhik that  much word fit bading 
2961,threed hahaha it  suggest gaga  encourag ying chew brain accla 
2962,indaysara full support like binay addict delima   if would enjoy pther place  
2963,ridtallod restrainth side mother leni cew nemen
2964,three marco kawawan 
2965,mindaysara read mom gaga foolish oh that  right notin float thank suggestion 
2966,three hahahahabaklang twoooah i m sure
2967,mindaysara malay mo aw so fact check mother gagal foolish again that  true say     poor leni still fool     like
2968,bongbong marco jr presid lead countri unit make ph becom tiger economi again  mayor sara dutert becom vice presid disiciplin youth becom progress mind marco dutert tayo
2969,three read it  
2970,mindaysara desper peopl still caught
2971,aysara hahahah free b with in suprem court case accla  w know tomorrow  decide 
2972,ridthallod oi wag post post read gaga daw nanay nya oh
2973,whatev leni says  alway better bongbong marco sara duterte  no brainer genuin public servant part elit  gt  gt  gt  gt  gt  gt  gt  gt  gt  gt  gt  mediocr tradit politician hail two corrupt polit dynasti
2974,mindaysara sued it look gay     verdict so bbm free mom crazi like arw say her 
2975,mindaysara mayb scandal go die     naman naman nakana    she laugh hard eh
2976,threed gaga  nasa article hav read convicted hahaha
2977,also money marco ur information  deceiv
2978,three hahhaaunfortutnately  leni x   elect itself  petit marcos   ampc unanim decision paggap din ng ng ng angtalo   sour loser 
2979,ridthalload adik ata hahaha  convict daw     sang crowd fact check  mangm naman gaga mother 
2980,ridthallod hahahah galit steal    pero yung ibang stole full support sip
2981,mindaysara foreign media wow gay gay believ imelda right now leni seem fool agre
2982,dlaughter friend mahusay maho hahaha
2983,three hahaha need call kahit isa walang water takangmangan 
2984,dallond call nya manalo ni mother lenlen nyo dahil stolen boto
2985,three tatay dig ayaw sawagan   
2986,dallond presenting  i m sure true not 
2987,threed gaga h said chill 
2988, fake news
2989,dallond  copag
2990,dallond nakul bah fal news hahaha i ray ray naluoy imo 
2991,dallond hey pig na babytalks  moth nyong lutang wala nga a   haha
2992,i  presid
2993,threead gaga tingnan sourc article shunga kelan pa rappler nbc news pleas explain tak gaga 
2994,dlaughter check pork okay lang bah  greet yae ka eh hahaha
2995,dallond appli eh  crapprpl nman sourc abia cbn  expect them masalit ba masamp katotohananan
2996,three hahhaacheck bake bago kuda magka parehonong case th absenc absenc convicted 
2997,aysara gaga did read articl compar sc decision differ cases slap stupidity 
2998,orrochiherman utik track shoe kyle kyle
2999,orrochierman tabogo adi
3000,leni  presid
3001,leni  presid
3002,dallond i m sure katotohananan noh jahaha   iyak na na yan   iyak na yan
3003,i  presid adik na adik  own
3004,despit heavi afternoon rain  thousand uniteam support stay see frontrunn tandem presidenti candid bongbong marco vice presidenti aspir sara dutert ralli pelaez sport complex tuesday read more 
3005,despit heavi afternoon rain  thousand uniteam support stay see frontrunn tandem presidenti candid bongbong marco vice presidenti aspir sara dutert ralli pelaez sport complex tuesday read more 
3006,tuesday night  april uniteam allianc presidenti bet ferdinand bongbong marco run mate davao citi mayor sara dutert led  ralli cagayan de oro city  suppos hotb rosa  leni robredo sara duterte  movement 
3007,three feelingera bade it  
3008,ridtallod oo lolo true yan    fact check
3009,ridtallod true lolo    natin ngagdatan po    wag magpadalala sa socmedha
3010,mindaysara hala seem like mom leni seem like fool ohshhhhh stop fool mother b good gay
3011,mindaysara shhhhhh deep grandfath let  take care
3012,three achuchuchu you r mang 
3013,anoth fast fake news watch full video enlighten p s    sara  duterte   sarah  fix bio  look like bbm support eh 
3014,mindaysara poor foolish mother leni oh foolof fool poor
3015,mindaysara ambiti fagot foolish mother leni oh samethat  leni     so 
3016,mindaysara fake news spreader ka like fake news hala   mom fool again that call mother fool
3017,three hahaha love leni hahahaamberci bading 
3018,mindaysara yan na naman fuck daw ohhh shhhhh saythat mother poor leni manggal daw
3019,three hahaha i v beenlines    heheh
3020,three hahhaa ben point ikaw asmang not accla 
3021,ridtallod oo that    fact check    mayb fake news
3022,show sexi bodi
3023,ridtallod restrain nie nya na nanay heyyy woman
3024,three lesson  bading 
3025,ridtallod bade daw daw nya oh mangmang    ssshhhh wag ganyan ganyan you r much
3026,aysara hahaha  mom ov dead sexi bowdy ambisyosang fagot gay twoooah 
3027,ridthallod compli what est tax mangmang naman mother nya oh
3028,
3029,gurl  read it that letter bir share earlier sc document order marcos compli suffic enough realiz following ang point lang  di mo talaga get kasi mangmang ka 
3030,
3031,mindaysara mother stupid oh shhhhh stop say foolishyour mother and thank love call prdd daddi ohhhhh sweet
3032,threed repetit lenlen   
3033,mindaysara post post make us happier ar fool again you r right
3034,aysara hahaha   actually  fool yeah love daddi digs  embrac said  h like thief  
3035,mindaysara read articl content hahahaha   sh fool  mother oh    stupid plu fool perfect 
3036,hate elect year insult read online   both receiv one im root sara dutert vp  let forget continu respect ppl choic pray better result elect day  good morning 
3037,mindaysara oi lab na nya nya dad daddi thank love but say mom foolish that  bad
3038,three hahhaa demand letter hahaha new articl year gaga i m realli refuge 
3039,ridthaltallod yan oh demand  oh what i m sure naman hoooyi wag sabhin yan 
3040,three tatay dig baby hahaha
3041,aysara hahaha   say that th foolish word brain without brain puro larg intestin accla 
3042,ridtallod more    daw
3043,ridthallod let go oh hahahah thank admit
3044,ridtallod i ll note sanknangan plu mangmang pa daw sabi babi talk
3045,eto salut tantak lbm
3046,three kawatan yarn 
3047,cusi faction pdp laban parti join uniteam campaign ralliaspresid rodrigo dutert pdp laban faction uniteam format ferdinand bongbong marco jr and davao citi mayor sara duterte carpio soon unit in     read read
3048,three hahaha explain gay andun bir letter let  let accla read read ke bading hikhikhik 
3049,three wow  mother n took bar exam  time butwala nmang ganap lugbang pain
3050,ridthallod i m sure true 
3051,ara haynaku kuys  even notic mang gary  kspyan i notic it  good make feel bad
3052,ridtallod explain tama snack lahat mother  refug
3053,three hehehe  sumanguning 
3054,aysara actually  proven lost ignor readingy doc bir ampc  still understand ignor best asset accla  proud it long live  bwahahaha 
3055,ridthallod hahaha pang asar daw yya mayb joke 
3056,threed ohh nman b si man gary   maya may lang nyan nyan nman nman yan yan sanden ule ulet  licens plate kae
3057,mindaysara fool nya nya oh don t still get it do fool fool come back you fool
3058,ang presid     bbm     bisexu presid sara dart let go 
3059,ridtallod grandfather  kalagyan
3060,three yes  p b b b b b b b b b b b nicknaw nga abakita    obvi nman  pretend  hahahaha     deep inside  sasasog n yan
3061,three mangmmang thought accla 
3062,mindaysara ye taken give us
3063,ridtallod pick oh   hahahahahahahhaaa    nanay mong mangmang naman 
3064,threed p b b b b b b b b b bedach qouta you   your kina nman pala  say it  effort look mother mor effort  chanc win
3065,aysara hehehe when sky gave ignorance  lost row one 
3066,ridthallod shhhhh drink ng gambot mayb high blood grandparents 
3067,ridlinglod e chang nya nga laang nga balbo thought nanay nyang mangmang vibe
3068,three hahaha  i m not i m realli ay pick hehehe bwahahahaa  
3069,mindaysara kin kinikil lg tayo pang asar na pala yun  mayb fellow cousin stillwhat kind fool mom again 
3070,three btw  yung  happi thought posit vibes   what    
3071,ridthallod oy beke nemen daw repli repli hahahahaha   
