,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
3135,3135,"Pacquiao on Isko Defectors: Maybe the others are going to me

#ELECTION2022 #iskomoreno #mannyPacquiao #News

https://t.co/UQOECUG5JQ",0.0,0.133,0.867,-0.3182,Negative,pacquiao isko defectors  mayb other go    
3136,3136,@hansdavidian yg backgroundnya merah mirip manny pacquiao https://t.co/m46ptbllgq,0.0,0.0,1.0,0.0,Neutral,yg backgroundnya merah mirip manni pacquiao
3137,3137,@Mannypacquiao Mr President I have a tweet to you,0.0,0.0,1.0,0.0,Neutral,mr presid tweet
3138,3138,"Sen's campaign seems to be ""town-hopping"".@Mannypacquiao today, where many towns have been to Dipolog City to Ozamiz City, whether LGU officials will face him or not.#AsPilipino2022

@onenewsph @news5ph @tv5manila https://t.co/dutfometwq",0.0,0.0,1.0,0.0,Neutral,sen  campaign seem  town hopping   today  mani town dipolog citi ozamiz city  whether lgu offici face not 
3139,3139,"@Mommy_di @mannypacquiao mommy we don't know that Sen Manny listened to you too.Its showing he cannot win this election alone, he needs another tandem to conquer the worst evil.Use ur best influence to ur son and join forces with VP Leni.If they help they can achieve success",0.207,0.148,0.645,0.5615,Positive,mommi know sen manni listen too it show cannot win elect alone  need anoth tandem conquer worst evil us ur best influenc ur son join forc vp leni if help achiev success
3140,3140,"@Espnringside @floydmayweather Manny Pacquiao
Making a lot
And he gives a lot",0.0,0.0,1.0,0.0,Neutral,manni pacquiaomak lotand give lot
3141,3141,@shattergurl @mannypacquiao @bosscatrc what a snag !!!Congrats Fam ❤️🔥🚀,0.379,0.0,0.621,0.6458,Positive,snag    congrat fam
3142,3142,@gardenrikiii @snkpouts you can follow in Manny Pacquiao's footsteps,0.0,0.0,1.0,0.0,Neutral,follow manni pacquiao  footstep
3143,3143,its giving manny pacquiao mask moment 😭😭😭,0.286,0.0,0.714,0.34,Positive,give manni pacquiao mask moment
3144,3144,@Eztampos @mannypacquiao yes.Same we ... im voting and campaigning sen.manny to be the next president,0.0,0.0,1.0,0.0,Neutral,yes sam     im vote campaign sen manni next presid
3145,3145,@shattergurl @mannypacquiao @bosscatrc awesome !!Congrats 🎉 that is a really great prize !!😎🚀 https://t.co/IOXBJNTZX4,0.675,0.0,0.325,0.9561,Positive,awesom   congrat realli great prize   
3146,3146,@0xdemetsh @pionauts @mannypacquiao @0x0pensea,0.0,0.0,1.0,0.0,Neutral,
3147,3147,@SherieAntorres @mannypacquiao oh that's bad!Retract now!,0.0,0.0,1.0,0.0,Neutral,oh that  bad retract now 
3148,3148,"@Victorconte @idecboxing @monteroonboxing @boxingscene @mannypacquiao @keithfthurmanjr @vada_testing @pbcboxingchamp @tgbpromotions @errolspencejr @yordenisugas Victor, it is obvious to everybody that the PBC has a vested interested in interested in making SUCCESS SUPENCE is at his pea 💉).Everybody knows what's going on.👍🏽 He is their final remaining “Cash Cow”",0.218,0.0,0.782,0.8868,Positive,victor  obviou everybodi pbc vest interest interest make success supenc pea   everybodi know what  go on  final remain cash cow
3149,3149,@Victorconte @idecboxing @monteroonboxing @boxingscene @mannypacquiao @keithftthurmanjr @vada_testing @pbcboxingchamp @tgbpromotions @errolspencejr @yordenisugas these are no evidence.https://t.co/ZPCSGRHZOC,0.0,0.136,0.864,-0.296,Negative,evidence 
3150,3150,"@Idecboxing @monteroonboxing @boxingscene @mannypacquiao @keithfthurmanjr @vada_testing @pbcboxingchamp @tgbpromotions @errolspencejr @yordenisuga what's more interesting is nobody seems willing 2 deny there is a ""muzzle rule"" & amp;Lack of transparency about drug testing in boxing.The?is who created this vada muzzle rule?Notice most boxing scribes have no comment.Is inadequate testing acceptable in such a dangerous sport?",0.121,0.182,0.697,-0.5643,Negative,what  interest nobodi seem will deni  muzzl rule  amp lack transpar drug test boxing the i creat vada muzzl rule notic box scribe comment i inadequ test accept danger sport 
3151,3151,@Loneliestsport @mannypacquiao imagine all the other talent lost in poverty and war.One of the greatest boxers ever.,0.273,0.219,0.508,0.34,Positive,imagin talent lost poverti war on greatest boxer ever 
3152,3152,@Floydmayweather ¡Manny Pacquiao es el campeón!Tienes Miedo de Pelear Con él De Nuevo.Sume al Ring Tienes Las Bolas.¡Manny Pacquiao número uno!,0.0,0.0,1.0,0.0,Neutral,manni pacquiao es el campen tien miedo de pelear con l de nuevo sum al ring tien la bolas manni pacquiao nmero uno 
3153,3153,"@Idecboxing @monteroonboxing @boxing@Yordenisugas.There's supposedly a Vada letter but that seems to be under the ""muzzle rule"" too.What does this letter actually say?Does it confirm full vada testing?Please confirm",0.0,0.0,1.0,0.0,Neutral, there  supposedli vada letter seem  muzzl rule  too what letter actual say do confirm full vada testing pleas confirm
3154,3154,@giasison just 220k and vp swap as well as the withdrawal of @iampinglacson @iskomoreno @mannypacquiao suddenly there was #ProtectTerobredos 😅,0.158,0.0,0.842,0.296,Positive,k vp swap well withdraw suddenli
3155,3155,"Sea of people along Calamba's National Highway, Misamis Occidental who waited for Senator @Mannypacquiao's motorcade which was eventually canceled due to bad weather.Many say, they waited for him as early as 6am.Pacquiao arrived here at 1pm.https://t.co/RCTFQW3TZM",0.0,0.091,0.909,-0.5423,Negative,sea peopl along calamba  nation highway  misami occident wait senat  s motorcad eventu cancel due bad weather mani say  wait earli am pacquiao arriv pm 
3156,3156,"Pacquiao: He will build a mega prison for thieves
#Manny Pacquiao
#Election2022
 https://t.co/1vyxLoIWCP",0.0,0.398,0.602,-0.765,Negative,pacquiao  build mega prison thiev pacquiao
3157,3157,@ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 How do you say there are signs?,0.0,0.0,1.0,0.0,Neutral,say signs 
3158,3158,@rapplerdotcom @iskomoreno @leodymangupakawa @mannypacquiao @lenirobredo @mariaressa @paolovillaluna @martinez_dindo papavooooooooooooooogueeeeeeeeeeeeeeeeeeeeeeeeeeeee !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0,0.0,1.0,0.0,Neutral,papavooooooooooooooogueeeeeeeeeeeeeeeeeeeeeeeeeeee                                        
3159,3159,"Presidential Candidates @iskomoreno @leodymaging @mannypacquiao @lenirobredo sit down with
@mariaressa to talk about their dreams for the Philippines.

Directed by @polovillaluna.Cinematography by @martinez_dindo
https://t.co/UEHRSRBM1

#Phvote #wedecide https://t.co/zahaqv3ija",0.094,0.0,0.906,0.4019,Positive,presidenti candid sit talk dream philippines direct  cinematographi    
3160,3160,@Theeny12 @ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 The exact definition of a family dynasty.,0.0,0.0,1.0,0.0,Neutral,exact definit famili dynasty 
3161,3161,Sometimes I forget that I grew up watching Manny Pacquiao fights which is half the reason why I have the Filipino national anthem memorized 😵‍💫,0.0,0.187,0.813,-0.5574,Negative,sometim forget grew watch manni pacquiao fight half reason filipino nation anthem memor
3162,3162,"Senator Manny Pacquiao's so-called “Housing Form” stole the attention of people at Dipolog City Market in Zamboanga del Norte on Monday, minutes before the retired boxing champion arrived in the area for a brief visit.

READ: https://t.co/LXSVMVBQGI
📰ABS CBN NEWS https://t.co/GGWCICAN9B",0.091,0.0,0.909,0.5994,Positive,senat manni pacquiao  so cal hous form stole attent peopl dipolog citi market zamboanga del nort monday  minut retir box champion arriv area brief visit read  cbn news
3163,3163,"@cronus02 @ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 Two Mangudadatu Po because of the Run, both fighting.The one in Marcos Jr.The one in Isko.",0.0,0.153,0.847,-0.5574,Negative,two mangudadatu po run  fighting th one marco jr the one isko 
3164,3164,"Arturo Gatti
Juan Manuel Marquez
Chavez JR (Never Was Good)
Finito Lopez
Manny Pacquiao",0.0,0.0,1.0,0.0,Neutral,arturo gattijuan manuel marquezchavez jr  never good finito lopezmanni pacquiao
3165,3165,"Presidential candidate, Sen @mannypacquiao discusses his motivation and campaign platform before Municipal Employees and Barangay Officials of Sapang Baba, Misamis Occidental 🎥 Nelson Alaba, Jr.https://t.co/bx2MnepQ2z",0.094,0.0,0.906,0.34,Positive,presidenti candidate  sen discuss motiv campaign platform municip employe barangay offici sapang baba  misami occident nelson alaba  jr 
3166,3166,"@ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 I find it weird that the mangudadatus went for the Marcos, I assume there were promises made, well anyways every municipalities in Mindanao is run by family dynasties and corrupt officials, the same kind of morals BBM Exhibit 🤷‍♂️

-Not proud Mindanaoan",0.096,0.087,0.817,0.1144,Positive,find weird mangudadatu went marcos  assum promis made  well anyway everi municip mindanao run famili dynasti corrupt officials  kind moral bbm exhibit  not proud mindanaoan
3167,3167,"Other candidates who received some votes are Ka Leody de Guzman (PLM) with 0.90%of the votes, Senator Manny Pacquiao (Promdi) and 0.68%, and Norberto Gonzales (PDSP) at 0.23%.(6/11)",0.0,0.0,1.0,0.0,Neutral,candid receiv vote ka leodi de guzman  plm   of votes  senat manni pacquiao  promdi     norberto gonzal  pdsp          
3168,3168,"#SONSHIENNEWSBLAST: Presidential Candidate @mannypacquiao, confidently get a high vote from OFWs

NOTE: https://t.co/K0FQFUAF7R",0.22,0.0,0.78,0.4767,Positive,presidenti candid confid get high vote ofwsnote 
3169,3169,"@Emil_Palileo @wholenwell @abstrakmaynd @ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 North Cotabato, specifically: https://t.co/hhns63uvxo",0.0,0.0,1.0,0.0,Neutral,north cotabato  specifically 
3170,3170,@wholenwell @abstrakmaynd @ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 but many are as Ilokano raw in the Cotabato Area and/or Region 12 at that.Sir @lucindomino has mentioned this if I'm not mistaken.,0.087,0.0,0.913,0.395,Positive,mani ilokano raw cotabato area and or region that sir mention i m mistaken 
3171,3171,@Nftking223 @mindblowonnft @andhikataa @mannyjacinto @mannypacquiao @celiapacquola,0.0,0.0,1.0,0.0,Neutral,
3172,3172,@Furballsnft @thehumanians @mannyjacinto @mannypacquiao @celiapacquola,0.0,0.0,1.0,0.0,Neutral,
3173,3173,Hello @iskomoreno @lenirobredo @iampinglacson @mannypacquiao.Just look for a vote for others,0.0,0.0,1.0,0.0,Neutral,hello  just look vote other
3174,3174,@yommsies @fuzzy_fighters @Why4488 @enmakex @mannyjacinto @mannypacquiao @celiapacquola,0.0,0.0,1.0,0.0,Neutral,
3175,3175,@Thesquids_nft @squids_studio @cuxnft @mannyjacinto @mannypacquiao @celiapacquola,0.0,0.0,1.0,0.0,Neutral,
3176,3176,@TheaPelist_ @projectpxn @mannyjacinto @mannypacquiao @celiapacquola,0.0,0.0,1.0,0.0,Neutral,
3177,3177,@Wabisabinft @bbrcofficial @Freemanzion1 @mrgentleape @mannyjacinto @mannypacquiao @celiapacquola,0.0,0.0,1.0,0.0,Neutral,
3178,3178,"The investment of a young Tikoker who approached Senator Manny Pacquiao was very courageous to kiss it on the cheek.
https://t.co/kuq5njo3mr
#TOVYNATABLOIDISTA
#Abantenews https://t.co/a32tzkndbk",0.243,0.0,0.757,0.7755,Positive,invest young tikok approach senat manni pacquiao courag kiss cheek 
3179,3179,Won the @mannypacquiao video contest on @bosscatrc !!!!Free Estate Man I Love BCRC Best Community Ever #CNFT #CNFTCOMMUNITY https://t.co/WZMHMFPRWB,0.469,0.0,0.531,0.9357,Positive,video contest     free estat man love bcrc best commun ever
3180,3180,"Next month is the presidential election in the Philippines and Manny Pacquiao is not running close.
Wonder who he'll be fighting this yr?
#boxing",0.0,0.098,0.902,-0.3612,Negative,next month presidenti elect philippin manni pacquiao run close wond he ll fight yr 
3181,3181,@Loneliestsport @mannypacquiao that's real!THE SCHOOL OF HARD KNOCKS 💯,0.0,0.257,0.743,-0.3453,Negative,that  real th school hard knock
3182,3182,@Loneliestsport @mannypacquiao 🐐,0.0,0.0,1.0,0.0,Neutral,
3183,3183,"What I'm going to tell you today is the roadmap of MDCC.
The Important Thing In My Standards is
After lunch part, buy-back part,
It's maddog car collection.
@Snoopdogg @maddogcarclub @bosscatrc @the_ape_society @spacebudznft @the_claymates @ericbobo @mannypacquiao @neymarjr https://t.co/k95ecfayi7",0.046,0.0,0.954,0.2023,Positive,i m go tell today roadmap mdcc the import thing standard isaft lunch part  buy back part it  maddog car collection 
3184,3184,"Favorite Boxer of All Time: @mannypacquiao
Boxer that grew on you: @andreward
Most Overrated Boxer: Bud Crawford 👀
Most Underrated Boxer: Currently - @georgekambosos Past - @andreward
The Goat 🐐: Sugar Ray Robinson",0.094,0.0,0.906,0.4588,Positive,favorit boxer time  grew you  overr boxer  bud crawford underr boxer  current past goat sugar ray robinson
3185,3185,@Emil_palileo @mannypacquiao @altoppositionph @deusxmachina14 I'm from Gensan po.Manny has a voice in there plus he has a local party.,0.144,0.0,0.856,0.4019,Positive,i m gensan po manni voic plu local party 
3186,3186,@SherieAntorres @mannypacquiao 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,0.0,0.0,1.0,0.0,Neutral,
3187,3187,"@ilde_rn @mannypacquiao @altoppositionph @deusxmachina14 you cannot have pacman withdraw because antman will get those votes, Antman is also very strong in soccsksargen and he is probably the 2nd choice of manny dun 😣",0.104,0.0,0.896,0.5563,Positive,cannot pacman withdraw antman get votes  antman also strong soccsksargen probabl nd choic manni dun
3188,3188,@Deusxmachina14 @mannypacquiao @altoppositionph all eyes in Mindanao this time.Hope Leni returns to Bukidnon and will be a grand rally there and even to GenSan with Sen Manny If Ever.,0.1,0.0,0.9,0.4588,Positive,eye mindanao time hop leni return bukidnon grand ralli even gensan sen manni ever 
3189,3189,@ilde_rn @mannypacquiao @altoppositionph we will see in the next days.Some provinces in Mindanao will be battlegrounds in May.The groundswell is real.,0.0,0.074,0.926,-0.1531,Negative,see next days som provinc mindanao battleground may th groundswel real 
3190,3190,@Altoppositionph 100% sure I'm there.So in this development before May the end of April Blengbong has a significant reduction in Mindanao.South Central Mindanao can also deliver with the help of @mannypacquiao,0.201,0.0,0.799,0.7003,Positive,sure i m there so develop may end april blengbong signific reduct mindanao south central mindanao also deliv help
3191,3191,"Hopefully if Manny Pacquiao ever announces back out and support VP Leni, let's use the hashtag

#Gensanimpact
  
Thanks.",0.356,0.0,0.644,0.8074,Positive,hope manni pacquiao ever announc back support vp leni  let  use hashtag thanks 
3192,3192,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26nzou2",0.0,0.0,1.0,0.0,Neutral,floyd mayweather  jr vs manni pacquiao
3193,3193,"I strongly believe that because of this switch, Gov Toto Mangudadatu + MILF will also switch and BARMM can solidify.South Cot and Sarangani nalang and @mannypacquiao can only help it.Are we seeing a trend here 🤔
@Altoppositionph
@Deusxmachina14",0.13,0.0,0.87,0.5859,Positive,strongli believ switch  gov toto mangudadatu milf also switch barmm solidify south cot sarangani nalang help it ar see trend
3194,3194,"https://t.co/rohufrt7BK
@Ricardobsalinas @bancoaztecaqr #cardanoada #cardanonfts @iohk_charles @snoopdogg @champmedici @indirarakempis @mannypacquiao @bosscatrc @the_claymates https://t.co/bf4dstr1da",0.0,0.0,1.0,0.0,Neutral,
3195,3195,"Tondo and Divisoria seemed to melt the heart of the presidential candidate Sen.Manny Pacquiao.

📸: Manny Pacquiao (Facebook) https://t.co/9jlr1Eamwg",0.0,0.0,1.0,0.0,Neutral,tondo divisoria seem melt heart presidenti candid sen manni pacquiao   manni pacquiao  facebook 
3196,3196,"@Indirakempis, @jacobowong únete a la red de #cardanoada
Sigue Los Pasos de Celebridades Que recientemente se integran a la red, tal como @snoopdogg, @champmedici, @mannypacquiao que sergieron al Mundo de los #cnfts conectos como @bosscatrc y @the_clayates.https://t.co/jm4iuap4KL",0.0,0.0,1.0,0.0,Neutral,nete la red de lo paso de celebridad que recientement se integran la red  tal como que sergieron al mundo de lo conecto como
