,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
2553,2553,"Philippines, we don't need a government! Don't expect it! You all work. You just make the platforms of the Pulphist! It's all crazy! Don't clean candidates! You are nasty and hurtful @lenirobredo @mannypacquiao @iskomoreno",0.0,0.307,0.693,-0.9157,Negative,philippines  need government  expect it  work  make platform pulphist  crazy  clean candidates  nasti hurt
2554,2554,"@mxrgaretdx @Paps_Caloy Manang inheritance to their mother @Lenirobredo your son oh, it's spreading again 😂😂😂
#LenLenLoser #Kaylenitalo #LeniWDraw",0.0,0.0,1.0,0.0,Neutral,manang inherit mother son oh  spread
2555,2555,@gabvalenciano @lenirobredo @kikopangilinan nice to have back up dancers!,0.279,0.0,0.721,0.4753,Positive,nice back dancers 
2556,2556,"@Arshiethromycin @lenirobredo I like the color of your scrubs!
#Lenikiko2022",0.259,0.0,0.741,0.4199,Positive,like color scrubs 
2557,2557,"@anjpessumal tbh, I think the trend of them making fun of Gab backfired.It went viral.Now, whenever you hear this beat, you can't help but Chant Kiko Pangilinan and Leni Robredo.It promoted name recall lol",0.238,0.041,0.722,0.8369,Positive,tbh  think trend make fun gab backfired it went viral now  whenev hear beat  can t help chant kiko pangilinan leni robredo it promot name recal lol
2558,2558,@gabvalenciano @lenirobredo @kikopangilinan nice one!Show them what you got!Good job!no matter what they do and insult them they can't get rid of the seo and God's pure talent is just that at least trending and you are the original trying hard they are so ugly 😂😂😂,0.171,0.155,0.675,-0.4248,Negative,nice one show got good job no matter insult can t get rid seo god  pure talent least trend origin tri hard ugli
2559,2559,@hampoyjampoy @jervismanahan @lenirobredo @abscbnnews @jpgrobredo @vicosotto #vicia 💗💗💗,0.0,0.0,1.0,0.0,Neutral,
2560,2560,"@Youtube you are being part of the problem.You allow these fake news peddlers to proliferate and gullible people believe them.

@lenirobredo never said nor uttered those words but @iskomoreno did!I have reported these page a long time ago but it was never taken down.https://t.co/at5fql1ipk",0.032,0.09,0.878,-0.3903,Negative,part problem y allow fake news peddler prolifer gullibl peopl believ them  never said utter word did i report page long time ago never taken down 
2561,2561,@Guleleleng @gabvalenciano @lenirobredo @kikopangilinan not sure about the whole group but I know one of the dancers is from addlib :),0.17,0.063,0.767,0.5452,Positive,sure whole group know one dancer addlib
2562,2562,@theadtan @rowena_guanzon @nbgonzalesph @lenirobredo Buangzon nga!Hahahaha,0.0,0.0,1.0,0.0,Neutral,buangzon nga hahahaha
2563,2563,"@gabvalenciano @lenirobredo @kikopangilinan I want to get this in person 😭😭😭😭
Galing mo gab !!!!!😍😍😍😍🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭🌸🌸🌸🌸🌸🌸🌸",0.16,0.0,0.84,0.3544,Positive,want get person gale mo gab      
2564,2564,@pistonph @lenirobredo @kikopangilinan thank you very much!#Ipanalona10PAREHALITAHAH,0.318,0.0,0.682,0.4199,Positive,thank much 
2565,2565,@gabvalenciano @lenirobredo @kikopangilinan @gabpangilinan awesome awesome awesome !!!😍😍😍 to others envy ... pink it !!!Dont mind em !!,0.455,0.071,0.473,0.9241,Positive,awesom awesom awesom     other envi     pink    dont mind em   
2566,2566,Kadiri ka @lenirobredo,0.0,0.0,1.0,0.0,Neutral,kadiri ka
2567,2567,@Ennluna25 @lenirobredo @kikopangilinan thank you & amp;Congrats to the beautiful mural and successful rally 🫰 #Ipanalona10to,0.481,0.0,0.519,0.8807,Positive,thank amp congrat beauti mural success ralli
2568,2568,@anomynuos @lenirobredo thank you so much to all of you who are bravely knocking on the hearts and minds of our fellow Filipinos,0.216,0.0,0.784,0.7003,Positive,thank much brave knock heart mind fellow filipino
2569,2569,@gabvalenciano @lenirobredo @kikopangilinan we love you Gab !!!Thank you for everything you do !!,0.396,0.0,0.604,0.8346,Positive,love gab    thank everyth   
2570,2570,"#Ikymi: Manila Mayor Isko Moreno went off script when he made the call for the withdrawal of Vice President Leni Robredo from the presidential race, taking even Sen.Panfilo Lacson by surprise./PDI https://t.co/Bneg1Reyaf",0.034,0.0,0.966,0.0258,Neutral,manila mayor isko moreno went script made call withdraw vice presid leni robredo presidenti race  take even sen panfilo lacson surprise  pdi
2571,2571,Mrs. @lenirobredo is holy,0.0,0.0,1.0,0.0,Neutral,mrs  holi
2572,2572,"Andrea Brillantes, VP Leni Robredo stood up to support the candidate: “I'm walking out.Is it bad, huh? ”https://t.co/ytqho6Q6zn https://t.co/yxr8uj2otr",0.116,0.151,0.733,-0.2023,Negative,andrea brillantes  vp leni robredo stood support candidate  i m walk out i bad  huh 
2573,2573,"Yasssssssss @lenirobredo
#KaylenTo
#Letlenilead
#LENIFURPRESSIDENT2022
#LeniismyPresident2022
#Lenikarajaw
#Ipanalonat10to
#Sefine Opening
#Along life
#Surigaoispink
#LeniqueSofreceipts https://t.co/B99SQVLDMR",0.0,0.0,1.0,0.0,Neutral,yasssssssss open life
2574,2574,“The leader we want and we need is Leni Robredo” 🌸👏🏻👏🏻👏🏻👏🏻,0.115,0.0,0.885,0.0772,Positive,leader want need leni robredo
2575,2575,@ang_makata_00 @prooutiswc @LaHangigap @jorjmoroder @medtechsforleni @angelo14639782 @marthamadge @legacypinoy @hellomy2ndacct @indayga27646299 @nota_ni @migstower @iam_mailan @josesteiii leeleefram @leni @lenirobredo you broke @the_makata_00 🤭😅,0.0,0.123,0.877,-0.4215,Negative,leeleefram broke
2576,2576,"Nabtak ti solid snorth !!!
This is a fight for the brighter and clearer future of the Philippines.Against for you as a Filipino, whatever your color (CTTO)
#TibkerkenNamNama
#Ipanalona10PAREHALITAHAH
@143redangel @lenirobredo https://t.co/2stosklns7",0.146,0.075,0.779,0.3561,Positive,nabtak ti solid snorth    thi fight brighter clearer futur philippines against filipino  whatev color  ctto 
2577,2577,"@Prooutiswc @akoganda12 @LaHangigap @jorjmoroder @medtechsforleni @angelo14639782 @marthamadge @legacypinoy @hellomy2ndacct @indayga27646299 @nota_ni @migstower @iam_mailan @josesteiii eefram @leni @lenirobredo koya, please do some research on credible sources.Don't be pure and youtube you are watching.Fake news peddler!https://t.co/dpimxxz1hh",0.073,0.0,0.927,0.3802,Positive,eefram koya  pleas research credibl sources don t pure youtub watching fak news peddler 
2578,2578,"@lenirobredo Madam VP Leni, extremely important point to follow for your upcoming ceboom rally.Bisayans don't understand Tagalog.Pls, try your best to speak Bisaya n they will love you.Also, emphasize Bisayan Performers/Songs & amp;Speakers.Bisaya is spoken in Leyte down to Davao n Gensan.https://t.co/F5PL18XLJF",0.226,0.0,0.774,0.8883,Positive,madam vp leni  extrem import point follow upcom ceboom rally bisayan understand tagalog pls  tri best speak bisaya n love you also  emphas bisayan performers song ampeakers bisaya spoken leyt davao n gensan 
2579,2579,I would rather not vote if @lenirobredo withdraw,0.0,0.0,1.0,0.0,Neutral,would rather vote withdraw
2580,2580,"@pistonph @lenirobredo @kikopangilinan hello po.Sure po.Our group is Bataan Architects, Future Architects, Artists The Creatives for Leni-Kiko 😊😊😊",0.0,0.0,1.0,0.0,Neutral,hello po sur po our group bataan architects  futur architects  artist creativ leni kiko
2581,2581,"@gabvalenciano @lilymon2013 @lenirobredo @kikopangilinan you are awesome.💗💗💗 Anyone who tells you otherwise is a friggin 'liar.Thank you for standing #Kakampink

🌈🌤🌧🌙🌟
🌸🌸🌸🌸🌸
🌱🌱🌱🌱🌱",0.0,0.0,1.0,0.0,Neutral,awesome  anyon tell otherwis friggin  liar thank stand
2582,2582,@younghoonatorz @lenirobredo ended Lerhit Robredo,0.0,0.0,1.0,0.0,Neutral,end lerhit robredo
2583,2583,@itsreobaby @lenirobredo chal,0.0,0.0,1.0,0.0,Neutral,chal
2584,2584,@catrionaelisa is dumb .. @lenirobredo is Dumbier,0.0,0.355,0.645,-0.5106,Negative,dumb    dumbier
2585,2585,"@gabvalenciano @lenirobredo @kikopangilinan you are serious sir Gab, your energy is still high.So glad you are with you to dance on stage.It's more fun to watch.",0.272,0.041,0.688,0.8122,Positive,seriou sir gab  energi still high so glad danc stage it  fun watch 
2586,2586,"@Abscbnnews @iskomoreno @_katrinadomingo This is a bully who thinks he can Fool People & amp;Accuse that he is being bullied.Look @ you & amp;Look @ #LenirObredo?Does she even have the time to listen to your whines?Sorry we're not born yesterday.If this is not about gender, why are you picking on the only woman candidate?",0.0,0.124,0.876,-0.7677,Negative,bulli think fool peopl amp accus bullied look amp look  doe even time listen whines sorri we r born yesterday if gender  pick woman candidate 
2587,2587,@Politiko_ph @lenirobredo report ntn po ..,0.0,0.419,0.581,-0.5574,Negative,report ntn po   
2588,2588,"#Ikymi: In a YouTube video, Catriona presented her support for Leni Robredo's candidacy for the presidency and Sen.Kiko Pangilinan for the Vice President of the country.https://t.co/hmshoj95ob",0.101,0.0,0.899,0.4019,Positive,youtub video  catriona present support leni robredo  candidaci presid sen kiko pangilinan vice presid country 
2589,2589,@Talazaldivar @lenirobredo @kikopangilinan @bamaquino dictator dictator hahahaha oh my just not me honest hahahaha,0.0,0.172,0.828,-0.4023,Negative,dictat dictat hahahaha oh honest hahahaha
2590,2590,@scs_val @lenirobredo aww thank you so much!💖,0.318,0.0,0.682,0.4199,Positive,aww thank much 
2591,2591,"@Arshhethromycin @13thfool @lenirobredo clear, respectful but deep looking.Long live Arshie!I knew your mom!Elem days in the province.Blessings!",0.238,0.0,0.762,0.5684,Positive,clear  respect deep looking long live arshie i knew mom elem day province blessings 
2592,2592,@Pepsicollagen @lenirobredo @ariesarugay it's very clear that the presscon held was a demolition job on VP Leni's candidacy coming from Manchurian candidates being orchestrated by their common benefactor.,0.1,0.0,0.9,0.4391,Positive,clear presscon held demolit job vp leni  candidaci come manchurian candid orchestr common benefactor 
2593,2593,@lenirobredo #LetleniWDraw,0.0,0.0,1.0,0.0,Neutral,
2594,2594,Please Vote VP Leni Robredo #LenirOBredofurpressident to the Government TRUE #LIFE,0.393,0.0,0.607,0.7034,Positive,pleas vote vp leni robredo govern true
2595,2595,"@Jervismanahan @ariesarugay @lenirobredo @abscbnnews what do we expect from fake news peddlers?Yas, - Ignorance and Bigotry.",0.0,0.301,0.699,-0.6808,Negative,expect fake news peddlers yas  ignor bigotry 
2596,2596,@gabvalenciano @lenirobredo @kikopangilinan ang galingggggggggggggg @gabvalenciano,0.0,0.0,1.0,0.0,Neutral,ang galingggggggggggggg
2597,2597,@gabvalenciano @lenirobredo @kikopangilinan This is how you fight trolls and mockery.Good job @gabvalenciano,0.0,0.178,0.822,-0.3818,Negative,fight troll mockery good job
2598,2598,@gabvalenciano @lenirobredo @kikopangilinan galing,0.0,0.0,1.0,0.0,Neutral,gale
2599,2599,The 7th and the 17th President of the Philippines (Leni Robredo) are the only ones who recognize the fact that this is our Palace.Vote wisely.,0.104,0.0,0.896,0.4215,Positive,th th presid philippin  leni robredo  one recogn fact palace vot wisely 
2600,2600,"Hello VP @lenirobredo 🥰

P.S.My mom thought I was really with VP huhuh hopefully next time it was true 💝

""",0.268,0.0,0.732,0.6705,Positive,hello vp p s mi mom thought realli vp huhuh hope next time true
2601,2601,TELL THIS TO @Rowena_Guanzon Madumb @lenirobredo,0.0,0.0,1.0,0.0,Neutral,tell madumb
2602,2602,"Your cute cute mam @lenirobredo 😍😍😍 If I were you, so did my reaction 😂",0.353,0.0,0.647,0.7184,Positive,cute cute mam you  reaction
2603,2603,@Arshiethromycin @lenirobredo thank you Arshie ❤️❤️❤️,0.333,0.0,0.667,0.3612,Positive,thank arshi
2604,2604,"@Lenirobredo After the Hose-to-House ... Nits-to-Nitso in the cemetery, maybe the dead vote for you madumb 😄😄😄",0.0,0.212,0.788,-0.6486,Negative,hose to hous     nits to nitso cemetery  mayb dead vote madumb
2605,2605,@Ennluna25 @lenirobredo @kikopangilinan hello po.Can we grab this photo?Let's just post on social media.😊,0.0,0.0,1.0,0.0,Neutral,hello po can grab photo let  post social media 
2606,2606,"I feel sorry for your neighbor @lenirobredo eh.

When you really feel the human being, you will also give plastic smiles https://t.co/Buolunkhjv",0.132,0.056,0.812,0.4215,Positive,feel sorri neighbor eh when realli feel human being  also give plastic smile
2607,2607,@gmanews @lenirobredo @kikopangilinan @Llanescajourno even a few aerial shots pa yan @lenirobredo is losing period!@Iskomoreno is the legit runner up!@lenirobredo is all fake media publicity!We can't wait for this demon to go awaaaaaay!#LeniWDraw,0.0,0.186,0.814,-0.7825,Negative,even aerial shot pa yan lose period  legit runner up  fake media publicity w can t wait demon go awaaaaaay 
2608,2608,@Lenirobredo for a moment I'm a kid but not all of them are young ... anyare where are they ..?Bataan BBM and Sarah ... you are here for sure ... Real Talk just ...,0.087,0.0,0.913,0.4497,Positive,moment i m kid young     anyar    bataan bbm sarah     sure     real talk    
2609,2609,@Don8don3 hopefully focus the placards @lenirobredo and @kikopangilinan plus the senatorial slates,0.197,0.0,0.803,0.4019,Positive,hope focu placard plu senatori slate
2610,2610,"@Lenirobredo Tropang Angat
#UMUMUMUMUMULAGABOSKUNGBANBOS
Kapampinks from jeddah ksa
I voted for you all straight.
GOD BLESS US ALL PO",0.311,0.163,0.526,0.4466,Positive,tropang angat jeddah ksai vote straight god bless us po
2611,2611,@gabvalenciano @lenirobredo @kikopangilinan no originality .. copycat !!,0.0,0.285,0.715,-0.4184,Negative,origin    copycat   
2612,2612,@gabvalenciano @lenirobredo @kikopangilinan ang galing galing,0.0,0.0,1.0,0.0,Neutral,ang gale gale
2613,2613,@gabvalenciano @lenirobredo @kikopangilinan ang galing!Hanep sa energy!Thanks!,0.0,0.0,1.0,0.0,Neutral,ang galing hanep sa energy thanks 
2614,2614,@gabvalenciano @lenirobredo @kikopangilinan because of the BABYBEM TROLLS BABY TROLLS ARE GAB VALENCIANO !!!,0.0,0.0,1.0,0.0,Neutral,babybem troll babi troll gab valenciano    
2615,2615,"#IYMI: The eldest daughter of presidential candidate vice president Leni Robredo visited markets in Cabatuan, Isabela and joined outreach programs as she continued the house-to-house campaign to boost her mother's candidacy.#VotePH https://t.co/UFHBS6AWMW",0.138,0.0,0.862,0.5859,Positive,eldest daughter presidenti candid vice presid leni robredo visit market cabatuan  isabela join outreach program continu house to hous campaign boost mother  candidacy 
2616,2616,@piolopascual_ph kilig much yarn vp @lenirobredo 🥰🥰🥰 https://t.co/hnqecu3h9d,0.0,0.0,1.0,0.0,Neutral,kilig much yarn vp
2617,2617,@Ennluna25 @lenirobredo ang galing nyo!Thanks for supporting VP Leni and Sen Kiko.,0.225,0.0,0.775,0.4926,Positive,ang gale nyo thank support vp leni sen kiko 
2618,2618,@gabvalenciano @lenirobredo @kikopangilinan oh wow!Bataan is Pink?Good to know!I guess Geraldine Roman was 😟 She thought she was Bataan!,0.0,0.0,1.0,0.0,Neutral,oh wow bataan pink good know i guess geraldin roman thought bataan 
2619,2619,"@gabvalenciano @lenirobredo @kikopangilinan grabe ang crowd !!!🙌🏻🌷🌸
Salute Gabb👏🏻🌸",0.0,0.0,1.0,0.0,Neutral,grabe ang crowd    salut gabb
2620,2620,"@jclem3 @raissawriter @ddn9747 @lenirobredo traffic to your place on Saturday, April 23.",0.0,0.0,1.0,0.0,Neutral,traffic place saturday  april
2621,2621,Raised by a strong-willed woman like VP @lenirobredo https://t.co/2Q6zspphjf,0.263,0.0,0.737,0.3612,Positive,rais strong wil woman like vp
2622,2622,@gabvalenciano @lenirobredo @kikopangilinan Iba really feeling pagampink rally !!!👏🏻👏🏻👏🏻🌸🌷🌸🌷,0.25,0.0,0.75,0.3958,Positive,iba realli feel pagampink ralli    
2623,2623,@yunus_dawn @lenirobredo @kikopangilinan ka ayo rag chiliga mouth and boss's eyes for human all,0.0,0.0,1.0,0.0,Neutral,ka ayo rag chiliga mouth boss  eye human
2624,2624,@ryzalucille_ @piolopascual_ph @lenirobredo dont worry maam..My many in the 50s crush Piolo 💕💗🌸,0.16,0.107,0.733,0.2037,Positive,dont worri maam  mi mani crush piolo
2625,2625,@Lenirobredo eh there is a crazy person who has said that the rally is paid to Bataan https://t.co/vwoiwcahuy,0.0,0.13,0.87,-0.34,Negative,eh crazi person said ralli paid bataan
2626,2626,@gabvalenciano @lenirobredo @kikopangilinan hey!Love this song already.,0.0,0.0,1.0,0.0,Neutral,hey lov song already 
2627,2627,@gabvalenciano @blogvd @lenirobredo @kikopangilinan love the beat and the lenikiko part 👏 Tambay first here woke up and CR in the bird is energize listening to your awesome prod,0.313,0.0,0.687,0.9081,Positive,love beat lenikiko part tambay first woke cr bird energ listen awesom prod
2628,2628,@Julitamc2 @lenirobredo tarpaulin and media,0.0,0.0,1.0,0.0,Neutral,tarpaulin media
2629,2629,@gabvalenciano @Kennypezzz @lenirobredo @kikopangilinan they just made Gab Stronger !!,0.261,0.0,0.739,0.4912,Positive,made gab stronger   
