,0
2417,god bless  veri inspir
2418,salut work properli make money sweat sweat win prayer 
2419,true denying i statement focus campaign whi say that  true  hmmmm   
2420,amount market effort make product sell consum like product cas point  reno liver spread commerci endorsement  peopl look go grocery bbm synonym rlspread do get it 
2421,that  true lik jover  raissa  ressa  rowena  juana change 
2422,sorry y obvious obviou
2423,interest work now peopl spoken mom  anger 
2424,palengkera c madam   
2425,surround marco apologists they frustrat hear talk politics w need better leader lead nation believ vp lead us better future  open  lifeallisal
2426,done cast vote today dubai philippin consulate fre ride fellow kapampink   life
2427,vp leni  organizers if take melai papa piolo els cebu wher coco vice 
2428,eh case talo talo talo 
2429,us
2430,si melai  right 
2431,see u po huhu
2432,idiot still revers    brain shake long time stop c vp xa lng import thing sit    back front  suction doubl kara 
2433,music video celebr vice presid leni robredo hope bring countri filipino peopl launch film workers  musician differ volunt group support presidenti run
2434,feel great visit ovp fli back abroad gob bless vp leni
2435,vote 
2436,congrta
2437,presidentako
2438,
2439,sana baguio see reform po   and cours tandem
2440,k daw yan hahahahhahahahah cheat jusko 
2441,pay
2442,di nya deni kasi yun eh  focu campaign  
2443,even though leni line up when malacaang  papa pink few 
2444,ew to extent neg campaign cling end sablay 
2445,hahaha what would happen po elect idol fail th th time go honor
2446,statement  doc willi ong said disagre manila mayor isko moreno  call vice presid leni robredo step race  right anyon run posit desires 
2447,take     agree mak fool      bbm   
2448,admit bobong  camp survey number isko fake number leni realli number isko number
2449,saw video inde organ crowd dismal disappointing not even half 
2450,today  declaration  leni robredo kiko pangilinan win election 
2451,yorm  s run mate dr  choice 
2452,
2453,what  bag  bi mama
2454,even dilawan  they v done i m surpris     loser rememb may near vigil     leni robredo    
2455,think everytim pres  soundbit make commerci taglin compani ads 
2456,thiev
2457,global china  babi bust
2458,tama    
2459,bataan oversea voter riyadh ksa don vote po vp leni last thursday pray get home presid philippines godbless presid
2460,ayun na nga se haha pano
2461,congrat po presid    
2462,
2463,aguy aguy aguy   
2464,feel way volcano broke out 
2465,ayyy     even limit time pandemia    would still say nothing 
2466,have  fanat
2467,thank carlalov stay happi stay safe
2468,powerful 
2469,wow that 
2470,god bless  sir med whole true faith band 
2471,late dilg secretari jess robredo die plane crash what find out did peopl honestli think vp mourn demis husband a late presid cori aquino  peopl read archives 
2472, you count fight against faith government  live    kim chiu vp leni robredo happi birthday i love i m proud billion 
2473,keep beat 
2474,love mama leni  vote you 
2475,salut bro  mockery  god u alway huge fight fight
2476,lit differ hype awar
2477,super gale
2478,pleas need say ordinari person need stage
2479,presidenti candid norberto gonzal apolog vice presid leni robredo controversi easter sunday press conference  admit felt uncomfort manila mayor isko moreno call withdraw race 
2480,shade count vote except lugaw
2481,w  mogi
2482,pangilinan adoooooore 
2483,i m happi this proud bataeno ca good luck po vp leni sen kiko 
2484,mother defeat way feennnk dba
2485,commun hearing  case reading  said 
2486,commun hearing  case reading  said 
2487,haha leni seem never seen peek
2488,go go go cebuano
2489,
2490,
2491,brain brain brod
2492,gab energet heart  everi time rock ralli goosebump galor    gogogogo leni kiko
2493,expect thursday sir 
2494,
2495,word entitl kapampwet   feel person world ampemocraci appli    speak visit account  decent decent    love dak noh galawan clean eh di wow
2496,hey support toxic
2497,front runner noh wil float eh underground transact camp retreat candid    assumerang froglet move voter backward presidenti    jusko po you rais trust rate first neg
2498,knows 
2499,love
2500,come saturday  part us wide campaign hope ampemocracy  also celebr vp  s birthday    dark
2501,putang mother mo rin kap ka 
2502,yung kilig ni madam
2503,done
2504,want better future  clean govern pleas consid
2505,pleas save
2506,presidenti candid senat manni pacquiao reject call vice presid leni robredo withdraw presidenti race  campaign manag said 
2507,vp leni robredo  surviv papa p  charm 
2508,
2509,vp cute giggl madam hahahhahaha maazar especi bhie
2510,papi expect pasay
2511,presid leni robredo cuti
2512,vp leni robredo  campaign financ nationa     via
2513,
2514,oh real life zero sherwin  hero in span month two infront sup manag actual inspir experi    more success    
2515,jusm
2516,batangera pa satan embarrass kaplastican mo it 
2517,rememb all  integrity 
2518,salut young peopl attend people  ralli zambales  olongapo bataan lone leni robredo yes  one thing els say real marco dead mr  substitute frontrunn hahahah lt conspiraci theori
2519,leni robredo  dishonesti corrupt involved imag source 
2520,
2521,show
2522,awt naman 
2523,open dark
2524,sira head yan brod ther good time mother  head shaking ent mental dong pangilinan look like
2525,gale nyo 
2526,miss nina victim misinform kuya if chanc talk again tak video leni robredo offici youtub channel yan dun see testimoni receipt vp leni  poor supporters 
2527,ate realli fun campaign everyon opportun speak th stage limit rich educated it  heartbreak    
2528,vote
2529,use admir  but  wow audac mayor    vp still bully y stop hashish sinc center bulli insult vp but go beyond h miss one like you 
2530,relax take deep breath speaking mayb want say someth els  mayb need presid badly   result fast heartbeat  nervousness  discomfort speaking th pressur boss there 
2531,day left lord give vp
2532,isko volunt group turn back
2533,helloooo our people  ralli concert later th perform list long lik follow facebook page  san migueleo leni robredo  share live stream well salamaaaat   
2534,clearli sabotag rally 
2535,time diba madumb  
2536,manila mayor isko moreno stood call vice presid leni robredo drop presidenti race  say apolog honest opinion despit receiv brickbats 
2537,ang galing 
2538,need lubric mayb slipperi win
2539,omg arshieeee
2540,hala ang fun
2541,hope wish come true 
2542,that  spirit just go go  gab w you 
2543,realli beauti friend bale may aiai dela ala andrew e  unithiev
2544,wow   congrat po ma am life life
2545,
2546,leni kiko way
2547,son mr pure energi energ crowd thank sir electrifi perform always 
2548,oh now 
2549,bongga     perfect onc
2550,th presid monch magsaysay leni robredo th presid be    dispens apart leni  number ballot
2551,abnoy ampota
2552,
2553,philippines  need government  expect it  work  make platform pulphist  crazy  clean candidates  nasti hurt
2554,manang inherit mother son oh  spread
2555,nice back dancers 
2556,like color scrubs 
2557,tbh  think trend make fun gab backfired it went viral now  whenev hear beat  can t help chant kiko pangilinan leni robredo it promot name recal lol
2558,nice one show got good job no matter insult can t get rid seo god  pure talent least trend origin tri hard ugli
2559,
2560,part problem y allow fake news peddler prolifer gullibl peopl believ them  never said utter word did i report page long time ago never taken down 
2561,sure whole group know one dancer addlib
2562,buangzon nga hahahaha
2563,want get person gale mo gab      
2564,thank much 
2565,awesom awesom awesom     other envi     pink    dont mind em   
2566,kadiri ka
2567,thank amp congrat beauti mural success ralli
2568,thank much brave knock heart mind fellow filipino
2569,love gab    thank everyth   
2570,manila mayor isko moreno went script made call withdraw vice presid leni robredo presidenti race  take even sen panfilo lacson surprise  pdi
2571,mrs  holi
2572,andrea brillantes  vp leni robredo stood support candidate  i m walk out i bad  huh 
2573,yasssssssss open life
2574,leader want need leni robredo
2575,leeleefram broke
2576,nabtak ti solid snorth    thi fight brighter clearer futur philippines against filipino  whatev color  ctto 
2577,eefram koya  pleas research credibl sources don t pure youtub watching fak news peddler 
2578,madam vp leni  extrem import point follow upcom ceboom rally bisayan understand tagalog pls  tri best speak bisaya n love you also  emphas bisayan performers song ampeakers bisaya spoken leyt davao n gensan 
2579,would rather vote withdraw
2580,hello po sur po our group bataan architects  futur architects  artist creativ leni kiko
2581,awesome  anyon tell otherwis friggin  liar thank stand
2582,end lerhit robredo
2583,chal
2584,dumb    dumbier
2585,seriou sir gab  energi still high so glad danc stage it  fun watch 
2586,bulli think fool peopl amp accus bullied look amp look  doe even time listen whines sorri we r born yesterday if gender  pick woman candidate 
2587,report ntn po   
2588,youtub video  catriona present support leni robredo  candidaci presid sen kiko pangilinan vice presid country 
2589,dictat dictat hahahaha oh honest hahahaha
2590,aww thank much 
2591,clear  respect deep looking long live arshie i knew mom elem day province blessings 
2592,clear presscon held demolit job vp leni  candidaci come manchurian candid orchestr common benefactor 
2593,
2594,pleas vote vp leni robredo govern true
2595,expect fake news peddlers yas  ignor bigotry 
2596,ang galingggggggggggggg
2597,fight troll mockery good job
2598,gale
2599,th th presid philippin  leni robredo  one recogn fact palace vot wisely 
2600,hello vp p s mi mom thought realli vp huhuh hope next time true
2601,tell madumb
2602,cute cute mam you  reaction
2603,thank arshi
2604,hose to hous     nits to nitso cemetery  mayb dead vote madumb
2605,hello po can grab photo let  post social media 
2606,feel sorri neighbor eh when realli feel human being  also give plastic smile
2607,even aerial shot pa yan lose period  legit runner up  fake media publicity w can t wait demon go awaaaaaay 
